artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
What About You,519hrbZ5G99uDpOsY4y1jY,The Last Man,0.72,0.833,111893,0.0348,0.183,9,0.0716,-29.526,1,0.428,97.677,4,0.44,23
Luciana,4Ouu0vqdzrYSsVqAawCLzo,Trouble - Black Caviar Remix,0.00827,0.861,177882,0.794,0.625,1,0.0715,-9.979,1,0.0756,120.012,4,0.716,46
Marisela,2vcBaae8NoAS73dboulMJD,Vete Con Ella,0.625,0.624,232960,0.28,0.000137,5,0.28,-13.712,1,0.0274,143.322,4,0.45,32
Bradley Cooper,6dPTv6lJStWDjdTSaOiNBV,Out Of Time,0.173,0.584,172320,0.915,0.8220000000000001,0,0.8420000000000001,-7.338999999999999,1,0.0579,99.983,4,0.359,72
Sabrina Carpenter,7Gq4tfeuWPjr6WQiB7aBXz,Mona Lisa,0.2769999999999999,0.764,138453,0.473,0.0,1,0.1169999999999999,-6.59,0,0.0451,143.999,4,0.53,61
Nacho Galindo,09EhQ5QTWZYpjICn1PuZDY,Corrido Daniel (feat. Roberto Rueda),0.493,0.743,155573,0.753,0.0,10,0.118,-3.805,1,0.0469,97.713,4,0.922,19
mxmtoon,0v2ZSBfebLOMFxWXaNcxl2,i miss you,0.956,0.374,220864,0.0458,0.0003259999999999,5,0.113,-15.217,1,0.0602,168.502,5,0.0396,50
Godholly,7bK7xkaeBFejqobLYA2HuV,Black Lightning (Theme from “Black Lightning”),0.285,0.66,227248,0.62,0.0,3,0.372,-7.39,0,0.242,170.11900000000003,4,0.46,35
White Noise Therapy,2e8tn9xgXLtolu5BzZYsC8,Travel White Noise,0.923,0.0689,200294,0.3979999999999999,0.341,10,0.0902,-29.298,0,0.203,78.65,4,0.0383,0
Jayce,7b7mmB00emklfUTDZ0DJBl,The Lever,0.0394,0.635,110457,0.62,0.0,1,0.551,-8.294,0,0.0501,124.051,4,0.5589999999999999,2
Blaze n Vill,5WY5qWCDIodgi70ocaIRKz,Troublemaker,0.0365,0.61,153560,0.968,0.0,10,0.258,-1.638,1,0.24,116.052,4,0.8390000000000001,19
Jonthnjosh,2lp7XRRCo0uyjaRcmBp3u3,Boogie Bomb,0.7490000000000001,0.7509999999999999,137379,0.506,1.07e-05,7,0.21,-8.906,0,0.103,72.48899999999999,4,0.41,19
Positive,7xGQwUaYAoZv70bAmyQjbn,Favour,0.105,0.6509999999999999,232500,0.916,0.000133,11,0.0363,-4.057,1,0.0852,127.834,4,0.933,18
Drake,3mvYQKm8h6M5K5h0nVPY9S,After Dark (feat. Static Major &amp; Ty Dolla $ign),0.0414,0.6859999999999999,289560,0.428,0.0,2,0.138,-13.072,1,0.192,141.95,4,0.3289999999999999,71
xJK.,7fZlObgGledSit5rmXRwsS,rare.,0.7879999999999999,0.797,91139,0.319,0.918,11,0.105,-11.211,1,0.06,78.955,4,0.449,20
Ramin Djawadi,4rfVrIFIrnfTiMScZbKuXe,Runaway,0.917,0.534,168392,0.165,0.878,1,0.136,-15.79,0,0.0387,79.98100000000001,4,0.153,38
Loco,3mNbGPCLCxia3yvwWp2P51,It Takes Time,0.777,0.728,231602,0.503,2.57e-06,3,0.249,-7.147,1,0.08,120.032,4,0.267,53
Polyphia,0YPuRrM2NwzdtuShUKkts6,G.O.A.T.,0.000601,0.66,215999,0.76,0.312,11,0.0949,-5.488,0,0.0332,107.028,4,0.359,52
BROWN & GRAY,3gElTrZEzXAq2ORao6S46o,Top Down - Acoustic,0.615,0.777,186833,0.435,0.0,1,0.0897,-9.503,1,0.0294,125.986,4,0.82,35
R.E.M.,17xYm8LHkjv3j98f03HN2l,Imitation Of Life - Live From Drivetime On BBC Radio 2 / 2003,0.0638,0.469,224600,0.664,1.7899999999999998e-05,7,0.168,-11.19,1,0.0302,130.987,4,0.483,34
Jay Park,1fRIaQ4nHZF5FybsAsqKZz,SOJU (feat. 2 Chainz),0.327,0.812,228840,0.535,0.0,4,0.143,-4.355,0,0.0606,121.994,4,0.208,53
ABC,2O6p2J4G1vKBb4j1VJc8VE,A Silent Drop,0.626,0.471,213722,0.186,0.8959999999999999,7,0.306,-16.959,0,0.0336,101.46,4,0.0744,1
Pheeno,7nQZXJDk0hGhmdPBtJzxD7,It's Never Personal,0.00345,0.481,213476,0.5489999999999999,0.795,6,0.23,-7.419,0,0.435,171.481,4,0.516,32
DJ Fuqua,6kRzxbF5MUzGh9rX5K5qm2,Breakin,0.0155,0.895,291333,0.495,0.258,1,0.0793,-13.255999999999998,1,0.307,139.118,4,0.799,19
Booze & Glory,4geZWoKFvZDL5jyM1IBSPs,"DAYS, MONTHS, YEARS",0.000913,0.408,245411,0.985,0.0139,7,0.237,-1.981,1,0.114,94.921,3,0.341,33
Young Rising Sons,58aORGazFkDNAmziZA1gl4,Whiskey,0.148,0.479,181514,0.7190000000000001,4.18e-05,7,0.108,-5.255,0,0.0512,127.897,4,0.332,40
Logi Pedro,2HGWECjWeg54iK04fWYLH2,Dúfan mín,0.0119,0.716,185020,0.534,0.0,0,0.225,-5.218,1,0.071,120.012,4,0.509,1
Joseph McFashion,3sjD3GfcQ1GlCQRmQankZv,Work,0.221,0.6679999999999999,150126,0.778,0.0,7,0.0976,-6.859,1,0.231,95.938,4,0.679,15
D.Miller,6342OhIyLi7i0PHNRqEUuZ,Note A,0.0625,0.77,499200,0.481,0.888,4,0.0879,-14.541,0,0.0426,125.014,4,0.179,0
Pennywise,71EbM50U4V3i6S4UNLtn7T,Can't Be Ignored,7.730000000000001e-05,0.418,215520,0.925,0.513,9,0.0905,-5.027,1,0.0844,165.09599999999998,4,0.6,42
Мумий Тролль,31lcTpFMrPg0d0nQuYZiB1,Милота,0.000701,0.505,218564,0.685,0.00309,11,0.0762,-7.491,1,0.0284,166.002,4,0.362,18
Grand Newari,7aU1dDOI06pZBiNBg5WBT2,Bilaterian,0.088,0.45,161000,0.636,0.949,1,0.178,-15.725,1,0.0314,119.927,4,0.862,0
A Lot Like Birds,1enuBcFCI6x9hn1mxJ4vB1,For Shelley (Unheard) [Cadence Remix],0.0304,0.664,219000,0.688,1.3699999999999998e-05,4,0.126,-6.528,1,0.0623,95.045,4,0.241,35
TWICE,4Jld19gM5PK84mfXOGpV9C,Be as ONE,0.465,0.613,231120,0.5579999999999999,0.0,8,0.0975,-4.185,1,0.0361,142.003,4,0.358,55
Citizen Shade,7kHG2kwRTitzCFnR5FYn25,Finesse,0.253,0.701,227429,0.737,0.0,9,0.0252,-6.448,0,0.108,105.019,4,0.7490000000000001,14
Neil Young,2zABq8L96Jk486YWY01kJs,Love Is a Rose,0.457,0.547,140800,0.513,1.04e-05,7,0.868,-9.479,1,0.0324,139.959,4,0.432,39
6obby,1ygAuqWwKWQ51baKguSrQG,lonely,0.182,0.531,149473,0.733,0.759,5,0.0887,-9.137,0,0.0374,139.997,4,0.353,27
Gwen Stefani,6GIEK5rLqMZhIwr1LHdXOa,You Make It Feel Like Christmas (with Blake Shelton),0.0156,0.635,156773,0.87,0.0,2,0.118,-4.291,0,0.04,93.0,4,0.912,33
Pablo Plugg,5j1zLoDxJB1Oqa3n3YXk1A,Judge Judy,0.0043,0.6729999999999999,249913,0.58,0.0487,11,0.121,-15.28,1,0.0541,146.009,4,0.435,22
99beats,79S94dmgD8PWRhcOWUNBCu,So Obvious,0.2239999999999999,0.797,104673,0.531,0.0,6,0.298,-9.545,0,0.331,140.414,4,0.774,0
K.A.A.N.,7CWv5zv31zXTsSPls3wyAF,Admit It,0.171,0.626,149011,0.503,0.0008359999999999,11,0.103,-9.693,0,0.0255,90.953,4,0.134,22
DeJ Loaf,2dD00HjZECuV2aHNKVltTw,Who Gon Stop Us,0.0902,0.8009999999999999,183252,0.639,0.0,10,0.119,-6.495,1,0.312,158.003,4,0.488,46
Faky,3SDx6TXdEqQ1CRbRLJ9ItD,Who We Are,0.154,0.6509999999999999,204111,0.823,0.0,4,0.2319999999999999,-3.885,1,0.0282,98.058,4,0.44,28
Marty Friedman,7tTOnsugB4OYApss6EmFIp,Catch Me In The Mayhem,0.0001189999999999,0.4429999999999999,314057,0.977,0.00235,11,0.0777,-3.838,0,0.122,100.975,4,0.264,18
Tony Hymas,5tY7QaUXuj3GGfWoG5E912,Pictures Of Departure,0.634,0.745,286969,0.7140000000000001,0.109,7,0.441,-9.914,1,0.0699,133.085,4,0.755,19
Remedy,4YJ8kFUBtJ88oWJeIjGt1w,Live Your Life,0.0189,0.664,183763,0.718,0.0,1,0.127,-5.7860000000000005,0,0.0389,93.982,4,0.753,10
José Maria Napoleón,2HE02fli3KYp5hP9R9EwcF,Los Días,0.804,0.4589999999999999,216400,0.417,0.0,5,0.109,-7.002999999999999,1,0.0267,81.999,4,0.358,12
La Materialista,2cdPwdLRYlJ0GRjRAVThJh,Niveles,0.00925,0.8320000000000001,172696,0.8240000000000001,0.0,1,0.145,-6.803,1,0.156,114.094,4,0.5529999999999999,25
OHNO,7LUiD4tRB5dK1XzBbE67VI,There You Go,0.449,0.718,185354,0.589,0.0,7,0.2239999999999999,-5.687,1,0.0741,145.07399999999998,4,0.78,20
Mark Deko,6euBx3ll0lw7Wye8w8UKlK,Los Angels,0.00809,0.804,144405,0.597,0.921,2,0.155,-9.809,1,0.0553,123.017,4,0.508,25
CRIMEAPPLE,6umtavLh4Q48NRQxjtRKfP,Another Round,0.7170000000000001,0.511,227638,0.807,1.7e-06,1,0.826,-6.1160000000000005,1,0.423,82.402,4,0.693,19
Frenc Moon,0lVtMGK5e7xWrYcgwvoY4g,Dance Hooq,0.000383,0.809,144405,0.753,0.946,10,0.118,-8.332,0,0.08,123.0,4,0.777,0
Cryptic Wisdom,0JcyZNMINBVgUD2rUZeVWR,Waist Deep,0.0237,0.7559999999999999,256304,0.547,5.29e-06,2,0.1119999999999999,-7.113,1,0.0353,91.994,4,0.065,17
Music for Media,5WOmCfIvVSqmnIykTgvtFm,Hope - Original mix,0.939,0.3379999999999999,124184,0.247,0.3829999999999999,9,0.0808,-8.814,0,0.0407,140.227,4,0.207,18
Big Orea,1SmhEJD10YGMZYa9z3al3P,On a Hike,0.0055899999999999,0.647,70667,0.534,0.962,7,0.115,-14.983,1,0.067,180.013,4,0.321,43
Alexander Popov,2Ovrl3OYjw4Ys4UJJQZaVT,Response (ASOT 850 - Part 2),0.000522,0.373,181820,0.942,0.8370000000000001,1,0.308,-12.184,1,0.0434,134.246,4,0.162,12
Armin van Buuren,3pg5WIb1ty7pcUFvXTg7Kf,A State Of Trance (ASOT 881) - Outro,0.0171,0.363,31420,0.8170000000000001,0.0,8,0.16,-11.952,1,0.121,73.574,4,0.0386,6
Dog Music,0yF4km6CRn29knSNM0lAB8,Doggy Day Care,0.867,0.123,124220,0.0388,0.634,0,0.104,-31.799,1,0.0408,72.079,4,0.0631,16
BJ The Chicago Kid,1g1wc1ZGQEJcUajbMBw7OS,Rather Be With You,0.1,0.638,265801,0.593,4.4e-05,7,0.11,-6.02,1,0.0279,109.032,4,0.407,37
Thunderstorm Sound Bank,1gKMUoxexjTOZtr2pcoNKc,Calming Late Night Thunderstorm Sounds,0.517,0.163,62250,0.83,0.89,2,0.625,-27.083,1,0.0492,79.092,4,0.0156,34
AOBeats,7gWxvpDZlRACCOjEpBUKhk,Epilogue,0.327,0.305,197161,0.482,0.161,0,0.0918,-9.913,1,0.0467,153.994,4,0.1669999999999999,33
Rank 1,1QhdbopSR5N7QIXmaUiNnf,Awakening (ASOT 881),1.86e-05,0.396,78200,0.73,0.847,2,0.602,-12.57,0,0.0455,135.02700000000002,4,0.236,13
Franz Schubert,0w14wAaD5tRS9fptaoEqDw,"String Quartet No. 15 in G Major, Op. 161, D. 887: I. Allegro molto moderato",0.969,0.213,1002520,0.0911,0.774,7,0.0818,-19.029,1,0.0529,80.465,3,0.0674,0
Blu,00kiuoMkdywliTDu80R0RA,"Crooks in Castles (feat. Anth'm, Homeboy Sandman, Sene & Johaz)",0.223,0.492,257853,0.969,0.0,1,0.109,-5.732,1,0.435,82.678,4,0.723,16
Wolfgang Amadeus Mozart,17Tt7tpJLfcHLf5IiRtSJD,"Piano Concerto No.15 in B Flat Major, K.450: 2. (Andante)",0.992,0.248,464280,0.0515,0.92,3,0.121,-24.81,1,0.034,94.082,4,0.123,11
Deepu,59byHR3m4eu1EWNeNPsUmz,Entha Entha,0.669,0.725,240000,0.5539999999999999,0.0,2,0.204,-5.734,0,0.0488,74.944,4,0.74,0
La Cruz NorteÑa,6JUsmt9anRysgz55KSkWz4,El Viaje,0.506,0.745,213374,0.685,0.0,3,0.145,-6.167999999999999,1,0.0264,114.925,4,0.767,15
The Philharmonik,03cIWUW4vverH1RPQt447t,Good Day,0.977,0.4429999999999999,236883,0.119,1.62e-05,9,0.139,-15.821,1,0.0819,166.863,3,0.372,17
Pogo,1XKKJZaGjSTvpTuzDjOCtr,Wave,0.723,0.722,187056,0.457,0.927,5,0.104,-8.728,0,0.0296,105.91,4,0.0963,33
Johann Sebastian Bach,5eznhOXrB2fTbJsu8b9ihl,"Chromatic Fantasia and Fugue in D Minor, BWV 903: I. Fantasia - Live",0.984,0.316,428120,0.14,0.8490000000000001,9,0.2269999999999999,-22.453000000000003,1,0.0439,109.272,5,0.0711,0
Fin,28iI35EQf9KQx1h991cvAf,In the Back,0.625,0.758,60865,0.282,0.907,7,0.319,-9.924,0,0.0367,94.968,4,0.536,0
Alaine,42zlmDXseFWHwI21faUZO9,Journey,0.214,0.821,200588,0.787,0.0,11,0.14,-2.892,1,0.138,101.987,4,0.747,27
Boonk Gang,0d6HcibYUsxqLApsFnVeom,Back From The Dead,0.201,0.774,134060,0.649,0.0,8,0.4639999999999999,-6.448,0,0.131,120.03,4,0.78,23
fromis_9,3PIzI4Bl2b7oZloFWTPAna,To Heart,0.115,0.7509999999999999,188527,0.768,0.0,7,0.0674,-1.6740000000000002,1,0.0393,127.979,4,0.731,49
Donovan Woods,5DPwUwH9MouCDdHw5tw3LA,Next Year,0.306,0.5379999999999999,257742,0.236,1.4e-05,5,0.105,-14.661,1,0.0489,77.596,4,0.516,36
John Adams,3zHhb2gk2WYllJpIuBJiug,Sugar - Acoustic,0.855,0.809,197182,0.265,0.0,11,0.113,-8.658999999999999,1,0.04,110.056,4,0.3929999999999999,35
Los Cadetes De Linares,0N6zrvXSF6bQXuBaeBBxFV,Tres Judiciales,0.297,0.509,218600,0.5760000000000001,7.86e-06,8,0.0547,-4.262,1,0.0403,187.274,3,0.5660000000000001,12
OTR,1M7ljwWwuyjoyA1M0PGJ3s,Bliss,0.3229999999999999,0.614,220549,0.5660000000000001,0.00267,1,0.0721,-6.287000000000001,1,0.0456,90.96,4,0.372,43
Kurt Hugo Schneider,64sixBk8xj9Eaz1VmdbenU,Dangerous Woman,0.0454,0.695,190312,0.439,0.0,4,0.0851,-7.228,0,0.0528,127.833,3,0.316,27
Ivan Dorn,3CuuuH3urdrZHugYw6OqqK,OTD,0.503,0.529,168020,0.8909999999999999,0.0069299999999999,10,0.0954,-6.492999999999999,0,0.133,119.472,4,0.5489999999999999,15
DROELOE,4lLH6h7MROLrKQohuAiV6Y,Step By Step,0.118,0.509,230710,0.812,0.774,6,0.086,-4.865,0,0.1,155.498,3,0.336,19
Dj Cutman,7FQEormdRZAencyjj526ua,A Moment for Myself,0.00516,0.718,111818,0.544,0.841,11,0.0979,-6.223,0,0.0507,88.005,4,0.5820000000000001,28
Cosmo Sheldrake,2ZqN7Ne0V1skzBZpSkEhdh,Spring Bottom,0.8,0.659,67990,0.252,0.588,0,0.252,-13.326,0,0.0363,130.089,3,0.455,33
Gabriel,1ud5EhV8K1hWI99FlYfqZC,Never gave up,0.113,0.7929999999999999,226000,0.43,0.0,4,0.372,-13.931,0,0.14,139.92600000000002,4,0.1689999999999999,0
Carlos Sadness,5d3saZ4jb82q83abtg9mxz,Hale Bopp,0.00216,0.474,227829,0.757,0.00191,2,0.104,-5.205,1,0.0495,167.919,4,0.7809999999999999,56
Achrafo,053JUMi5z2h7POHFSZk4Y4,L O C O,0.259,0.732,178051,0.574,0.0,11,0.1159999999999999,-7.268,0,0.0928,133.866,4,0.37,18
Wolfgang Amadeus Mozart,4zTGKRpLAtdViR2hkJGP6d,"Violin Sonata in E Minor, K. 304: II. Tempo di minuetto",0.961,0.362,433573,0.0977,0.0478,0,0.113,-22.89,1,0.0382,125.352,3,0.19,23
Johnny Dukane,63hyAteRnSoVQFlcsr5p17,Joy,0.151,0.603,179096,0.6940000000000001,0.0,5,0.303,-6.39,0,0.3289999999999999,165.96200000000002,4,0.821,27
Johann Sebastian Bach,0R11uAbc0kjyQ1YprWYLgc,"The Art of the Fugue: Contrapunctus 9 alla Duodecima, BWV 1080/9",0.989,0.301,238867,0.0233,0.929,1,0.0893,-31.611,1,0.0392,137.362,3,0.0637,6
Kane Brown,3TclTDy3VT3WeqiA6U8RGf,Live Forever,0.687,0.7090000000000001,186347,0.392,0.0,4,0.1119999999999999,-8.186,1,0.0271,106.992,4,0.347,62
Kiddo Marv,3khtTLiIPD2pgfmHaf9Aii,Everything Gon Be Alright,0.211,0.596,245333,0.535,0.0,8,0.3289999999999999,-9.875,0,0.3989999999999999,119.839,5,0.736,14
Beach House,31TsIuRykzLRn5Rm9Pxz0G,Girl Of The Year,0.3429999999999999,0.358,231360,0.6809999999999999,0.921,10,0.485,-7.282999999999999,1,0.0352,70.01899999999999,4,0.0769,46
Lucy Fer,5N11ImSa4JnbLobCsIpgfY,Dead Youth Episode,0.6779999999999999,0.833,177341,0.243,0.0668,0,0.0946,-15.323,1,0.285,129.993,4,0.179,0
Waveendz,6HRFNe8SEUnamoQdYVRDvm,Time for Love,0.0537,0.816,185174,0.363,0.0657,4,0.6609999999999999,-12.821,1,0.052,140.014,4,0.385,0
Hans Zimmer,1YXlWvhBUWZxarjZKjWCun,Perimeter Check,0.196,0.657,189973,0.583,0.768,4,0.059,-20.363,0,0.0654,192.709,4,0.128,24
Kanardo,2840Nc6BLdbMGtJYXhBhAm,Nack Too,0.1669999999999999,0.5760000000000001,214465,0.515,0.0011,8,0.104,-10.595,1,0.409,134.638,4,0.288,0
Fuerza de Tijuana,0q5oZbKHLRHEnqupENyrqQ,Soy Culpable,0.3289999999999999,0.503,155360,0.8540000000000001,0.0,0,0.253,-3.2110000000000003,0,0.187,159.684,3,0.81,18
Neil Young,2XyIj9xZb0UmbhIypZkW5Y,Albuquerque - Live,0.257,0.425,231267,0.395,0.125,2,0.426,-14.843,1,0.0281,139.231,3,0.2689999999999999,36
Grupo Pegasso,3CLTtvIVgBFn8W4XNeZOcv,La Rosa Que Tu Me Regalaste,0.213,0.74,183536,0.6940000000000001,0.0002189999999999,11,0.345,-12.717,1,0.0682,91.843,4,0.8,8
Paulo,6WZmn7QTu2jdgZrGIq4R9x,Gbe Wa,0.623,0.805,190642,0.826,0.0,4,0.177,-4.546,0,0.187,107.959,4,0.855,11
Party Thieves,62wVG14nbIejOQDDk9xunM,Revolution,0.0004509999999999,0.711,164545,0.7979999999999999,0.6659999999999999,8,0.0677,-5.446000000000001,1,0.0534,120.062,3,0.0762,24
The Paper Kites,6aY2T4Egb1Tvcfv5qKrRTL,Flashes,0.672,0.677,244600,0.413,0.5,8,0.108,-13.994000000000002,1,0.0269,112.027,4,0.256,44
T-Wayne,0w6Ia1SRUyaHZVz9GzORDx,Fuck Russ,0.0857,0.926,144744,0.52,1.24e-06,10,0.104,-8.69,0,0.372,136.122,4,0.506,54
Cardi B,74cVJfmK18rhWnscIpGXjt,Thru Your Phone,0.17,0.8370000000000001,188524,0.5489999999999999,0.0,0,0.057,-5.722,1,0.1669999999999999,121.954,4,0.209,70
Zee Zee Sleeps,06dSDrObzWYX2ghvU0g4P4,Cuddle Time,0.994,0.44,196650,0.248,0.951,9,0.13,-13.651,0,0.0354,74.98,4,0.4529999999999999,26
RICEWINE,7KMqU7NMw1LeZ4RrTlLomH,Huey,0.643,0.715,64000,0.409,0.947,0,0.144,-8.698,1,0.0399,89.994,4,0.96,25
OMNIA,4Cf003BdpXLECiZWAa44wS,Shaman of Chaos,0.211,0.552,251107,0.536,0.883,7,0.114,-11.684,1,0.0302,100.039,4,0.207,33
Sebastian Yatra,75wp9tpODmy4gnI6WFR5ma,Como Si Nada,0.0304,0.769,209960,0.711,0.0,0,0.0961,-5.223,1,0.0496,130.039,4,0.357,62
Yuno,4WnhiwUIm5BI3OmV5nDNpj,Why For,4.87e-06,0.402,272480,0.8009999999999999,0.7509999999999999,2,0.0922,-5.996,1,0.0317,138.093,4,0.0747,33
Yaysh,6IMXfvacRM0BJbyUP9hBRd,Twisted,0.366,0.74,218903,0.435,7.709999999999999e-05,9,0.675,-7.922000000000001,1,0.0554,115.714,3,0.359,0
Vijay Prakash,5YXqstWN7rAPQ7CARTJEOR,Yavva Yavva,0.313,0.7959999999999999,209136,0.621,4.57e-06,7,0.1669999999999999,-9.089,1,0.0457,100.008,4,0.853,11
Chinmayi,1WEzKwqFjxel20gcIfU8uA,Oru Kadhal Kalavaani,0.6559999999999999,0.6829999999999999,234094,0.528,0.0,4,0.211,-9.918,0,0.0486,82.01100000000001,4,0.477,4
Vertical Worship,1gX920rOTiiahXSXp6xL4K,After Your Heart,0.0144,0.5329999999999999,253696,0.7829999999999999,9.79e-05,6,0.61,-7.121,1,0.0555,112.027,4,0.173,40
Makeness,6CkONny671aVaRf5AXCHqj,Fire Behind the Two Louis,0.00545,0.372,235737,0.8690000000000001,0.733,10,0.483,-8.448,0,0.0466,124.012,4,0.324,13
Sean Slick,3ivqrEP3h91QncvTEKgy1Z,Main Event - original mix,0.0226,0.5770000000000001,225905,0.4629999999999999,0.0,6,0.134,-12.467,1,0.376,82.73700000000001,4,0.645,0
Noah B,6WnA11LW03rESHAxKeXd6b,Lightspeed,0.618,0.512,289315,0.765,0.931,5,0.0994,-12.99,0,0.0415,145.987,4,0.361,24
Loote,6ovkLF42qFLN7VqKX0r0jT,Out Of My Head,0.168,0.835,214253,0.5529999999999999,0.0,8,0.0738,-7.278,1,0.0531,108.606,4,0.8109999999999999,56
Scotty Mills,2vPSmzH34wqQ1nRD8K2NOf,Bang,0.0552,0.648,216607,0.6609999999999999,0.0,8,0.0884,-6.665,1,0.0632,140.059,4,0.3289999999999999,5
Eisbrecher,160ckEib9cTNHIydi2DjlL,Antikörper,0.00586,0.537,255427,0.956,1.22e-06,2,0.0919,-5.553999999999999,0,0.111,164.135,4,0.346,17
Shane & Shane,72egfq1XZ7cTLsGPUg8kd3,Face of God (Instrumental),0.208,0.598,221806,0.626,0.857,9,0.135,-10.517,1,0.0277,140.034,4,0.43,2
Pinky Swear,0ZV04trIR291BRMzF6xZjX,Step Into the Sun,7.43e-05,0.369,162000,0.514,0.7340000000000001,7,0.188,-14.744000000000002,1,0.0339,119.043,4,0.815,18
The Thrillseekers Pres. Hydra,6cvhsSP9p8qmvaZ7MU6NiK,Amber (ABGT264) - Vintage & Morelli Remix,0.000396,0.473,377297,0.72,0.278,4,0.5539999999999999,-10.269,0,0.0394,125.995,4,0.079,11
Metro Boomin,27XmhXaP0eM2wJOrJNJmEJ,No More - Instrumental,0.0445,0.726,245027,0.41,0.926,6,0.351,-8.262,0,0.111,82.99799999999999,4,0.0404,47
Zsoph,0eTH39surnVHwnQOGn8ubA,Lapidé,0.617,0.755,268083,0.585,0.492,11,0.252,-12.055,1,0.051,112.554,4,0.629,10
Mikaeli,6DIJd9r1PsA8GPjU2P9flA,Dancing Birds,0.71,0.305,34203,0.303,0.303,5,0.0891,-13.657,1,0.0709,92.108,1,0.239,19
Lost Frequencies,1Jpk7Vs8cxBvuiX0YPqxTs,Crazy - Kolombo Remix,0.00402,0.812,197971,0.7020000000000001,0.816,9,0.0674,-8.59,1,0.051,121.995,4,0.483,12
Las Ketchup,6kq2F2Z2V0R5r9P0SBVCKp,Aserejé - Chiringuito Club Remix,0.0142,0.7659999999999999,332333,0.8029999999999999,0.0020399999999999,1,0.0633,-8.39,1,0.0975,92.505,4,0.897,15
killedmyself,1yRvXJwg0qX7mIAEdf9x4c,away,0.0174,0.584,194100,0.248,0.535,10,0.0855,-9.089,1,0.066,149.92,4,0.1889999999999999,28
OSHUN,5lIOHyRVe3kH3J6MCrRF1W,Welcome,0.00709,0.5820000000000001,201212,0.735,0.0,9,0.162,-6.624,1,0.386,145.976,4,0.7,35
XS Project,4JuoaZa8nVA1RIfKZhZZ8A,Hooligans,0.000167,0.588,229700,0.958,0.125,11,0.024,-2.361,0,0.123,75.003,4,0.882,30
Maki,5o4BOFHIXccUDgFzl7gfGV,Flamenca (feat. Nyno Vargas & Demarco Flamenco),0.418,0.6890000000000001,230500,0.878,0.0,4,0.3339999999999999,-5.15,0,0.0766,90.005,4,0.892,45
Duo Libano,2D2MtUvJjWo2Lai4L8EOjI,Hazme Volver,0.7559999999999999,0.593,213603,0.264,1.98e-05,7,0.149,-15.094,1,0.0337,135.14600000000002,3,0.423,0
Ky Rodgers,260wKuY2gbVG5L1YQIrQEH,Dont Turn Your Back on Me,0.8190000000000001,0.415,220104,0.54,0.0,4,0.31,-6.799,0,0.053,153.869,4,0.221,22
Rain Sounds,7zrYq1jaqTQbVbBLM0bf0x,White Noise Baby Sleep Aid,0.128,0.0,120803,2.02e-05,0.966,10,0.905,-10.679,0,0.0,0.0,0,0.0,7
Jay Rock,51rXHuKN8Loc4sUlKPODgH,"King's Dead (with Kendrick Lamar, Future & James Blake)",0.000874,0.563,229670,0.7170000000000001,0.0,1,0.183,-5.186,1,0.337,82.064,4,0.427,77
Inigo,44e0rdXi20PQamGKDigPiW,Non ti so amare,0.0122,0.4679999999999999,209474,0.882,0.0,11,0.043,-5.464,0,0.0418,155.119,4,0.524,1
Daniel Westley,2aAGxtISP7yQsmPud1HZWH,First Movement,0.972,0.7859999999999999,146589,0.1119999999999999,0.847,2,0.109,-16.311,1,0.0559999999999999,120.001,4,0.0839,58
Mamamoo,39QR0rs4eCwxhJk7GSPPGi,Be Calm (Solo Hwasa),0.79,0.616,208735,0.479,0.0,0,0.15,-5.1370000000000005,1,0.0326,121.933,4,0.255,52
Popcaan,4R9Wh4q5UKIEDuWwVDfmZr,Silence,0.1119999999999999,0.5539999999999999,215776,0.5579999999999999,0.0,9,0.1119999999999999,-6.7410000000000005,0,0.307,93.843,4,0.424,56
Charli Funk,1i40kBJtfyVRzqZTFoKJXL,Modulate - Acapella,0.6920000000000001,0.68,249024,0.425,0.0,0,0.144,-16.762999999999998,0,0.8320000000000001,99.095,3,0.763,12
WWE,1g83cyZL8cwrZjHuRZL2wc,Karma (Big Cass),1.96e-05,0.3389999999999999,261000,0.8029999999999999,0.789,0,0.0652,-4.855,0,0.0555,168.00400000000002,4,0.466,23
Dune Rain,2lhIb4SisrbUvt6e1CohRM,Stay,0.8440000000000001,0.7070000000000001,173820,0.308,0.929,7,0.105,-13.38,0,0.0406,116.015,4,0.7170000000000001,40
Kraus,6UQrt6Isfeq6eD8fDlQ5md,Figure,0.929,0.141,158605,0.155,0.949,2,0.0816,-18.313,1,0.0342,139.64,4,0.0374,10
Raf Riley,5SNfI9MuZTcH5BthvdS6yV,Hiding Place,0.0831,0.677,260719,0.584,0.0,6,0.103,-6.2010000000000005,0,0.198,139.118,4,0.609,10
Sarah Violette,1kdHOKdg2fXgj1jq4Qi4w3,Say A Lot (feat. Shane Reis),0.347,0.8059999999999999,225330,0.486,0.0,9,0.0597,-7.77,0,0.203,120.053,4,0.31,4
Future,4hEbkVAl2qRs8vZy03tsDi,Afterlife,0.0895,0.5770000000000001,214253,0.488,1.1e-05,11,0.103,-8.252,1,0.418,108.238,5,0.115,67
